query_id,gold_id,query_language,search_corpus,switch_band,rr,r1,ndcg5,candidate_pool_size
track_b_fra_lin_swaspr_txt_001041,track_a_fra_swa_linspr_txt_001041,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002587,track_a_fra_swa_linspr_txt_002587,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000533,track_a_fra_swa_linspr_txt_000533,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001338,track_a_fra_swa_linspr_txt_001338,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002858,track_a_fra_swa_linspr_txt_002858,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000920,track_a_fra_swa_linspr_txt_000920,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002314,track_a_fra_swa_linspr_txt_002314,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002097,track_a_fra_swa_linspr_txt_002097,lin,track_a,high,0.0625,0.0,0.0,50
track_b_fra_lin_swaspr_txt_003180,track_a_fra_swa_linspr_txt_003180,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002825,track_a_fra_swa_linspr_txt_002825,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001498,track_a_fra_swa_linspr_txt_001498,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003983,track_a_fra_swa_linspr_txt_003983,lin,track_a,high,0.09090909090909091,0.0,0.0,50
track_b_fra_lin_swaspr_txt_002008,track_a_fra_swa_linspr_txt_002008,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001845,track_a_fra_swa_linspr_txt_001845,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002084,track_a_fra_swa_linspr_txt_002084,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002409,track_a_fra_swa_linspr_txt_002409,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000869,track_a_fra_swa_linspr_txt_000869,lin,track_a,high,0.09090909090909091,0.0,0.0,50
track_b_fra_lin_swaspr_txt_001198,track_a_fra_swa_linspr_txt_001198,lin,track_a,high,0.07142857142857142,0.0,0.0,50
track_b_fra_lin_swaspr_txt_000595,track_a_fra_swa_linspr_txt_000595,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001932,track_a_fra_swa_linspr_txt_001932,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000590,track_a_fra_swa_linspr_txt_000590,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002170,track_a_fra_swa_linspr_txt_002170,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002405,track_a_fra_swa_linspr_txt_002405,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002377,track_a_fra_swa_linspr_txt_002377,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001371,track_a_fra_swa_linspr_txt_001371,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002417,track_a_fra_swa_linspr_txt_002417,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000633,track_a_fra_swa_linspr_txt_000633,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003783,track_a_fra_swa_linspr_txt_003783,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002878,track_a_fra_swa_linspr_txt_002878,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001242,track_a_fra_swa_linspr_txt_001242,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001745,track_a_fra_swa_linspr_txt_001745,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001744,track_a_fra_swa_linspr_txt_001744,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001478,track_a_fra_swa_linspr_txt_001478,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000010,track_a_fra_swa_linspr_txt_000010,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001869,track_a_fra_swa_linspr_txt_001869,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002104,track_a_fra_swa_linspr_txt_002104,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002859,track_a_fra_swa_linspr_txt_002859,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002294,track_a_fra_swa_linspr_txt_002294,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001806,track_a_fra_swa_linspr_txt_001806,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001761,track_a_fra_swa_linspr_txt_001761,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000049,track_a_fra_swa_linspr_txt_000049,lin,track_a,high,0.25,0.0,0.43067655807339306,50
track_b_fra_lin_swaspr_txt_003760,track_a_fra_swa_linspr_txt_003760,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002974,track_a_fra_swa_linspr_txt_002974,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000062,track_a_fra_swa_linspr_txt_000062,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000612,track_a_fra_swa_linspr_txt_000612,lin,track_a,high,0.1,0.0,0.0,50
track_b_fra_lin_swaspr_txt_001882,track_a_fra_swa_linspr_txt_001882,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000144,track_a_fra_swa_linspr_txt_000144,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003887,track_a_fra_swa_linspr_txt_003887,lin,track_a,medium,0.5,0.0,0.6309297535714575,50
track_b_fra_lin_swaspr_txt_002060,track_a_fra_swa_linspr_txt_002060,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001537,track_a_fra_swa_linspr_txt_001537,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000927,track_a_fra_swa_linspr_txt_000927,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001748,track_a_fra_swa_linspr_txt_001748,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001672,track_a_fra_swa_linspr_txt_001672,lin,track_a,high,0.1,0.0,0.0,50
track_b_fra_lin_swaspr_txt_002530,track_a_fra_swa_linspr_txt_002530,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000359,track_a_fra_swa_linspr_txt_000359,lin,track_a,high,0.08333333333333333,0.0,0.0,50
track_b_fra_lin_swaspr_txt_001854,track_a_fra_swa_linspr_txt_001854,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000421,track_a_fra_swa_linspr_txt_000421,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003866,track_a_fra_swa_linspr_txt_003866,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003188,track_a_fra_swa_linspr_txt_003188,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003988,track_a_fra_swa_linspr_txt_003988,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003370,track_a_fra_swa_linspr_txt_003370,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000885,track_a_fra_swa_linspr_txt_000885,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002982,track_a_fra_swa_linspr_txt_002982,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002648,track_a_fra_swa_linspr_txt_002648,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001062,track_a_fra_swa_linspr_txt_001062,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002332,track_a_fra_swa_linspr_txt_002332,lin,track_a,high,0.1,0.0,0.0,50
track_b_fra_lin_swaspr_txt_000632,track_a_fra_swa_linspr_txt_000632,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001936,track_a_fra_swa_linspr_txt_001936,lin,track_a,high,0.09090909090909091,0.0,0.0,50
track_b_fra_lin_swaspr_txt_000051,track_a_fra_swa_linspr_txt_000051,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003928,track_a_fra_swa_linspr_txt_003928,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003733,track_a_fra_swa_linspr_txt_003733,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001324,track_a_fra_swa_linspr_txt_001324,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002837,track_a_fra_swa_linspr_txt_002837,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000478,track_a_fra_swa_linspr_txt_000478,lin,track_a,high,0.5,0.0,0.6309297535714575,50
track_b_fra_lin_swaspr_txt_002364,track_a_fra_swa_linspr_txt_002364,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002389,track_a_fra_swa_linspr_txt_002389,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001364,track_a_fra_swa_linspr_txt_001364,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003960,track_a_fra_swa_linspr_txt_003960,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003392,track_a_fra_swa_linspr_txt_003392,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001255,track_a_fra_swa_linspr_txt_001255,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003403,track_a_fra_swa_linspr_txt_003403,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001060,track_a_fra_swa_linspr_txt_001060,lin,track_a,medium,0.09090909090909091,0.0,0.0,50
track_b_fra_lin_swaspr_txt_000744,track_a_fra_swa_linspr_txt_000744,lin,track_a,high,0.09090909090909091,0.0,0.0,50
track_b_fra_lin_swaspr_txt_000901,track_a_fra_swa_linspr_txt_000901,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002468,track_a_fra_swa_linspr_txt_002468,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001907,track_a_fra_swa_linspr_txt_001907,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002450,track_a_fra_swa_linspr_txt_002450,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001145,track_a_fra_swa_linspr_txt_001145,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003218,track_a_fra_swa_linspr_txt_003218,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000175,track_a_fra_swa_linspr_txt_000175,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003041,track_a_fra_swa_linspr_txt_003041,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002623,track_a_fra_swa_linspr_txt_002623,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002000,track_a_fra_swa_linspr_txt_002000,lin,track_a,high,0.5,0.0,0.6309297535714575,50
track_b_fra_lin_swaspr_txt_003996,track_a_fra_swa_linspr_txt_003996,lin,track_a,high,0.043478260869565216,0.0,0.0,50
track_b_fra_lin_swaspr_txt_001445,track_a_fra_swa_linspr_txt_001445,lin,track_a,high,0.5,0.0,0.6309297535714575,50
track_b_fra_lin_swaspr_txt_001128,track_a_fra_swa_linspr_txt_001128,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000812,track_a_fra_swa_linspr_txt_000812,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003795,track_a_fra_swa_linspr_txt_003795,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001992,track_a_fra_swa_linspr_txt_001992,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002135,track_a_fra_swa_linspr_txt_002135,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003803,track_a_fra_swa_linspr_txt_003803,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001437,track_a_fra_swa_linspr_txt_001437,lin,track_a,high,0.09090909090909091,0.0,0.0,50
track_b_fra_lin_swaspr_txt_002928,track_a_fra_swa_linspr_txt_002928,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000586,track_a_fra_swa_linspr_txt_000586,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002996,track_a_fra_swa_linspr_txt_002996,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002423,track_a_fra_swa_linspr_txt_002423,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001261,track_a_fra_swa_linspr_txt_001261,lin,track_a,medium,0.5,0.0,0.6309297535714575,50
track_b_fra_lin_swaspr_txt_001995,track_a_fra_swa_linspr_txt_001995,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002957,track_a_fra_swa_linspr_txt_002957,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002262,track_a_fra_swa_linspr_txt_002262,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003756,track_a_fra_swa_linspr_txt_003756,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003534,track_a_fra_swa_linspr_txt_003534,lin,track_a,medium,1.0,1.0,1.0,50
track_a_fra_swa_linspr_txt_000686,track_a_fra_swa_linspr_txt_000421,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001863,track_a_fra_swa_linspr_txt_001863,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000638,track_a_fra_swa_linspr_txt_000638,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001212,track_a_fra_swa_linspr_txt_001212,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002140,track_a_fra_swa_linspr_txt_002140,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002608,track_a_fra_swa_linspr_txt_002608,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003293,track_a_fra_swa_linspr_txt_003293,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001360,track_a_fra_swa_linspr_txt_001360,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003223,track_a_fra_swa_linspr_txt_003223,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003039,track_a_fra_swa_linspr_txt_003039,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000608,track_a_fra_swa_linspr_txt_000608,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000227,track_a_fra_swa_linspr_txt_000227,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003549,track_a_fra_swa_linspr_txt_003549,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001632,track_a_fra_swa_linspr_txt_001632,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001260,track_a_fra_swa_linspr_txt_001260,lin,track_a,medium,0.5,0.0,0.6309297535714575,50
track_b_fra_lin_swaspr_txt_001490,track_a_fra_swa_linspr_txt_001490,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001858,track_a_fra_swa_linspr_txt_001858,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003634,track_a_fra_swa_linspr_txt_003634,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000266,track_a_fra_swa_linspr_txt_000266,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000810,track_a_fra_swa_linspr_txt_000810,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001574,track_a_fra_swa_linspr_txt_001574,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000985,track_a_fra_swa_linspr_txt_000985,lin,track_a,high,0.3333333333333333,0.0,0.5,50
track_b_fra_lin_swaspr_txt_000314,track_a_fra_swa_linspr_txt_000314,lin,track_a,high,0.09090909090909091,0.0,0.0,50
track_b_fra_lin_swaspr_txt_003393,track_a_fra_swa_linspr_txt_003393,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001426,track_a_fra_swa_linspr_txt_001426,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001114,track_a_fra_swa_linspr_txt_001114,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002139,track_a_fra_swa_linspr_txt_002139,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002063,track_a_fra_swa_linspr_txt_002063,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002271,track_a_fra_swa_linspr_txt_002271,lin,track_a,medium,0.09090909090909091,0.0,0.0,50
track_b_fra_lin_swaspr_txt_003077,track_a_fra_swa_linspr_txt_003077,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002049,track_a_fra_swa_linspr_txt_002049,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002099,track_a_fra_swa_linspr_txt_002099,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000961,track_a_fra_swa_linspr_txt_000961,lin,track_a,high,0.06666666666666667,0.0,0.0,50
track_b_fra_lin_swaspr_txt_000879,track_a_fra_swa_linspr_txt_000879,lin,track_a,high,0.5,0.0,0.6309297535714575,50
track_b_fra_lin_swaspr_txt_003112,track_a_fra_swa_linspr_txt_003112,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002459,track_a_fra_swa_linspr_txt_002459,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000999,track_a_fra_swa_linspr_txt_000999,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002024,track_a_fra_swa_linspr_txt_002024,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003439,track_a_fra_swa_linspr_txt_003439,lin,track_a,high,0.09090909090909091,0.0,0.0,50
track_b_fra_lin_swaspr_txt_003442,track_a_fra_swa_linspr_txt_003442,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003792,track_a_fra_swa_linspr_txt_003792,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001795,track_a_fra_swa_linspr_txt_001795,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003860,track_a_fra_swa_linspr_txt_003860,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002836,track_a_fra_swa_linspr_txt_002836,lin,track_a,high,0.3333333333333333,0.0,0.5,50
track_b_fra_lin_swaspr_txt_000565,track_a_fra_swa_linspr_txt_000565,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002743,track_a_fra_swa_linspr_txt_002743,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003688,track_a_fra_swa_linspr_txt_003688,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003422,track_a_fra_swa_linspr_txt_003422,lin,track_a,high,0.09090909090909091,0.0,0.0,50
track_b_fra_lin_swaspr_txt_001792,track_a_fra_swa_linspr_txt_001792,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001751,track_a_fra_swa_linspr_txt_001751,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000399,track_a_fra_swa_linspr_txt_000399,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003541,track_a_fra_swa_linspr_txt_003541,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002218,track_a_fra_swa_linspr_txt_002218,lin,track_a,medium,0.3333333333333333,0.0,0.5,50
track_b_fra_lin_swaspr_txt_001698,track_a_fra_swa_linspr_txt_001698,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001433,track_a_fra_swa_linspr_txt_001433,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000356,track_a_fra_swa_linspr_txt_000356,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003200,track_a_fra_swa_linspr_txt_003200,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001197,track_a_fra_swa_linspr_txt_001197,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001759,track_a_fra_swa_linspr_txt_001759,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002165,track_a_fra_swa_linspr_txt_002165,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002196,track_a_fra_swa_linspr_txt_002196,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000559,track_a_fra_swa_linspr_txt_000559,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000839,track_a_fra_swa_linspr_txt_000839,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000899,track_a_fra_swa_linspr_txt_000899,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000166,track_a_fra_swa_linspr_txt_000166,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002133,track_a_fra_swa_linspr_txt_002133,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003387,track_a_fra_swa_linspr_txt_003387,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000840,track_a_fra_swa_linspr_txt_000840,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003048,track_a_fra_swa_linspr_txt_003048,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001334,track_a_fra_swa_linspr_txt_001334,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003314,track_a_fra_swa_linspr_txt_003314,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_002806,track_a_fra_swa_linspr_txt_002806,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001249,track_a_fra_swa_linspr_txt_001249,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003219,track_a_fra_swa_linspr_txt_003219,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001072,track_a_fra_swa_linspr_txt_001072,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000738,track_a_fra_swa_linspr_txt_000738,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000140,track_a_fra_swa_linspr_txt_000140,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003777,track_a_fra_swa_linspr_txt_003777,lin,track_a,high,0.2,0.0,0.38685280723454163,50
track_b_fra_lin_swaspr_txt_000376,track_a_fra_swa_linspr_txt_000376,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003781,track_a_fra_swa_linspr_txt_003781,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003271,track_a_fra_swa_linspr_txt_003271,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000498,track_a_fra_swa_linspr_txt_000498,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001142,track_a_fra_swa_linspr_txt_001142,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003005,track_a_fra_swa_linspr_txt_003005,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001108,track_a_fra_swa_linspr_txt_001108,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003268,track_a_fra_swa_linspr_txt_003268,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003282,track_a_fra_swa_linspr_txt_003282,lin,track_a,high,0.5,0.0,0.6309297535714575,50
track_b_fra_lin_swaspr_txt_002169,track_a_fra_swa_linspr_txt_002169,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001295,track_a_fra_swa_linspr_txt_001295,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001370,track_a_fra_swa_linspr_txt_001370,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003286,track_a_fra_swa_linspr_txt_003286,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003543,track_a_fra_swa_linspr_txt_003543,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000909,track_a_fra_swa_linspr_txt_000909,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000163,track_a_fra_swa_linspr_txt_000163,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001059,track_a_fra_swa_linspr_txt_001059,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_001385,track_a_fra_swa_linspr_txt_001385,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003182,track_a_fra_swa_linspr_txt_003182,lin,track_a,medium,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000256,track_a_fra_swa_linspr_txt_000256,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003084,track_a_fra_swa_linspr_txt_003084,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_000861,track_a_fra_swa_linspr_txt_000861,lin,track_a,high,0.3333333333333333,0.0,0.5,50
track_b_fra_lin_swaspr_txt_002270,track_a_fra_swa_linspr_txt_002270,lin,track_a,high,1.0,1.0,1.0,50
track_b_fra_lin_swaspr_txt_003075,track_a_fra_swa_linspr_txt_003075,lin,track_a,medium,1.0,1.0,1.0,50
